latitude,longitude,co2_tonnes
28.450000,83.750000,120.938004
28.450000,83.850000,155.473999
28.450000,83.950000,100.927002
28.450000,84.050000,109.494003
28.450000,84.150000,27.178900
28.450000,84.250000,15.912300
28.450000,84.350000,286.582001
28.450000,84.450000,497.192993
28.450000,84.550000,176.578995
28.450000,84.650000,6.181550
28.450000,84.750000,281.035004
28.450000,84.850000,307.854004
28.450000,84.950000,118.617996
28.450000,85.050000,64.184898
28.450000,85.150000,3.269110
28.450000,85.250000,277.010010
28.450000,85.350000,610.666016
28.450000,85.450000,31.631500
28.450000,85.550000,28.295401
28.450000,85.650000,0.265195
28.450000,85.850000,278.453003
28.450000,85.950000,529.705994
28.450000,86.050000,174.692001
28.450000,86.150000,38480.199219
28.450000,86.250000,0.216978
28.450000,86.350000,0.301358
28.450000,86.450000,0.530390
28.450000,86.850000,2468.080078
28.450000,86.950000,6327.029785
28.450000,87.050000,21378.3
28.450000,86.850000,2468.080078
28.450000,86.950000,6327.029785
28.450000,87.050000,21378.300781
28.450000,87.150000,138.292999
28.450000,87.250000,25.842899
28.450000,87.350000,7.594210
28.450000,87.450000,2875.800049
28.450000,87.550000,177.141006
28.450000,87.650000,11.343100
28.450000,87.750000,1500.150024
28.450000,87.850000,70.671402
28.450000,87.950000,260.987000
28.450000,88.050000,47.763302
28.450000,88.150000,27.027800
28.450000,88.250000,864.075012
28.550000,80.050000,22425.099609
28.550000,80.150000,545271.000000
28.550000,80.250000,22167.599609
28.550000,80.350000,7261.120117
28.550000,80.450000,34545.601563
28.550000,80.550000,14157.400391
28.550000,80.650000,18198.099609
28.550000,80.750000,20635.099609
28.550000,80.850000,3078.149902
28.550000,80.950000,2896.239990
28.550000,81.050000,5841.620117
28.550000,81.150000,8267.799805
28.550000,81.250000,4263.149902
28.550000,81.750000,2691.840088
28.550000,81.850000,1017.030029
28.550000,81.750000,2691.840088
28.550000,81.850000,1017.030029
28.550000,81.950000,1775.849976
28.550000,82.050000,2697.879883
28.550000,82.150000,1528.979980
28.550000,82.250000,2425.850098
28.550000,82.350000,3140.580078
28.550000,82.450000,3862.530029
28.550000,82.550000,3886.719971
28.550000,82.650000,4909.020020
28.550000,82.750000,3106.449951
28.550000,82.850000,2767.899902
28.550000,82.950000,2562.060059
28.550000,83.050000,916.632996
28.550000,83.150000,256.614014
28.550000,83.250000,1519.800049
28.550000,83.350000,998.557983
28.550000,83.450000,228.701996
28.550000,83.550000,100.288002
28.550000,83.650000,2662.489990
28.550000,83.750000,50.011600
28.550000,83.850000,35.313099
28.550000,83.950000,6.385810
28.550000,84.050000,2.550220
28.550000,84.150000,9.577310
28.550000,84.250000,483.569000
28.550000,84.350000,595.507996
28.550000,84.450000,36.882801
28.550000,84.550000,2.678300
28.550000,84.650000,994.783020
28.550000,84.750000,292.170013
28.550000,84.850000,172.908005
28.550000,84.950000,12.933800
28.550000,85.050000,54.795601
28.550000,85.150000,21.908701
28.550000,85.250000,29.516100
28.550000,85.350000,3.437770
28.550000,85.450000,67.487999
28.550000,85.550000,9.924010
28.550000,85.650000,0.313412
28.550000,85.750000,312.820007
28.550000,85.850000,476.123993
28.550000,85.950000,83.829102
28.550000,86.050000,0.144652
28.550000,86.150000,28083.800781
28.550000,86.250000,1.241590
28.550000,86.350000,1.241590
28.550000,86.450000,90.866798
28.550000,86.550000,25136.199219
28.550000,86.650000,32653.099609
28.550000,86.750000,2576.270020
28.550000,86.850000,21747.900391
28.550000,86.950000,23031.800781
28.550000,87.050000,54094.300781
28.550000,87.150000,1435.699951
28.550000,87.250000,61.917099
28.550000,87.350000,1487.719971
28.550000,87.450000,231.238998
28.550000,87.550000,119.002998
28.550000,87.650000,445.906006
28.550000,87.750000,0.156706
28.550000,87.850000,28.356001
28.550000,87.950000,720.096008
28.550000,88.050000,987.224976
28.550000,88.150000,116.811996
28.550000,88.250000,73.155502
28.650000,80.050000,34728.699219
28.650000,80.150000,13060.400391
28.650000,80.250000,4251.910156
28.650000,80.350000,61950.398438
28.650000,80.450000,49249.500000
28.650000,80.550000,33621.800781
28.650000,80.650000,14739.700195
28.650000,80.750000,2954.520020
28.650000,80.850000,3006.979980
28.650000,80.950000,23896.900391
28.650000,81.050000,26701.699219
28.650000,81.150000,24073.300781
28.650000,81.250000,27966.800781
28.650000,81.350000,201.570999
28.650000,81.450000,424.959991
28.650000,81.550000,3632.060059
28.650000,81.650000,2299.669922
28.650000,81.750000,1602.810059
28.650000,81.850000,1373.770020
28.650000,81.950000,2679.830078
28.650000,82.050000,3846.409912
28.650000,82.150000,4422.950195
28.650000,82.250000,3201.340088
28.650000,82.350000,3082.840088
28.650000,82.450000,6020.160156
28.650000,82.550000,2960.449951
28.650000,82.650000,3584.639893
28.650000,82.750000,2873.330078
28.650000,82.850000,887.757019
28.650000,82.950000,508.928009
28.650000,83.050000,209.550003
28.650000,83.150000,73.185097
28.650000,83.250000,51.544498
28.650000,83.350000,75.922302
28.650000,83.450000,33.079700
28.650000,83.550000,599.870972
28.650000,83.650000,1974.930054
28.650000,83.750000,6.263550
28.650000,83.850000,1.168770
28.650000,83.950000,150.024994
28.650000,84.050000,1088.339966
28.650000,84.150000,523.702026
28.650000,84.250000,265.484985
28.650000,84.350000,6.845040
28.650000,84.450000,107.430000
28.650000,84.550000,281.156006
28.650000,84.650000,99.071503
28.650000,84.750000,64.361801
28.650000,84.850000,74.625900
28.650000,84.950000,10.666200
28.650000,85.050000,1.649090
28.650000,85.150000,0.325942
28.650000,85.250000,0.807639
28.650000,85.350000,0.168760
28.650000,85.450000,0.156706
28.650000,85.550000,0.373684
28.650000,85.650000,330.384003
28.650000,85.750000,384.903015
28.650000,85.850000,1699.660034
28.650000,85.950000,0.542444
28.650000,86.050000,11285.599609
28.650000,86.150000,41195.800781
28.650000,86.250000,2.977410
28.650000,86.350000,6224.689941
28.650000,86.450000,30296.400391
28.650000,86.550000,156.110001
28.650000,86.650000,6096.549805
28.650000,86.750000,16639.099609
28.650000,86.850000,124.786003
28.650000,86.950000,192.052994
28.650000,87.050000,3.531910
28.650000,87.150000,41878.300781
28.650000,87.250000,608.268005
28.650000,87.350000,6.526720
28.650000,87.450000,1190.969971
28.650000,87.550000,3638.419922
28.650000,87.650000,80.917198
28.650000,87.750000,15.296900
28.650000,87.850000,2040.719971
28.650000,87.950000,2.748380
28.650000,88.050000,6.244130
28.650000,88.150000,14.549600
28.650000,88.250000,54.024899
28.750000,80.050000,13122.799805
28.750000,80.150000,4600.100098
28.750000,80.250000,12857.700195
28.750000,80.350000,8897.980469
28.750000,80.450000,1139.140015
28.750000,80.550000,57191.898438
28.750000,81.050000,2103.969971
28.750000,81.150000,422.937988
28.750000,81.050000,2103.969971
28.750000,81.150000,422.937988
28.750000,81.250000,4067.510010
28.750000,81.350000,1981.930054
28.750000,81.450000,3010.189941
28.750000,81.550000,4539.259766
28.750000,81.650000,4527.459961
28.750000,81.750000,1672.109985
28.750000,81.850000,3222.949951
28.750000,81.950000,1597.780029
28.750000,82.050000,1704.869995
28.750000,82.150000,1051.780029
28.750000,82.250000,3378.449951
28.750000,82.350000,2985.199951
28.750000,82.450000,939.122009
28.750000,82.550000,417.416992
28.750000,82.650000,972.810974
28.750000,82.750000,81.163902
28.750000,82.850000,362.657990
28.750000,82.950000,162.613007
28.750000,83.050000,1.678470
28.750000,83.150000,0.131648
28.750000,83.250000,82.162003
28.750000,83.350000,126.225998
28.750000,83.450000,95.324799
28.750000,83.550000,67.120003
28.750000,83.650000,2506.310059
28.750000,83.750000,933.565979
28.750000,83.850000,47.993698
28.750000,83.950000,177.554993
28.750000,84.050000,441.937988
28.750000,84.150000,176.013000
28.750000,84.250000,22.581100
28.750000,84.350000,111.526001
28.750000,84.450000,251.022003
28.750000,84.650000,164.718994
28.750000,84.750000,624.671997
28.750000,84.850000,6.372280
28.750000,84.950000,2.254160
28.750000,85.050000,0.928182
28.750000,85.150000,0.458064
28.750000,85.250000,0.156706
28.750000,85.350000,0.072326
28.750000,85.450000,78.709198
28.750000,85.550000,491.821991
28.750000,85.650000,259.338013
28.750000,85.750000,42.159401
28.750000,85.850000,0.168760
28.750000,85.950000,0.072326
28.750000,86.050000,0.771476
28.750000,86.150000,25065.800781
28.750000,86.250000,16899.099609
28.750000,86.350000,28842.900391
28.750000,86.450000,208.459000
28.750000,86.550000,23.355000
28.750000,86.650000,2770.629883
28.750000,86.750000,92.730202
28.750000,86.850000,125.262001
28.750000,86.950000,781.216980
28.750000,87.050000,701.567017
28.750000,87.150000,603.689026
28.750000,87.250000,28343.300781
28.750000,87.350000,8.956350
28.750000,87.450000,23.903700
28.750000,87.550000,21.806200
28.750000,87.650000,27.375299
28.750000,87.750000,67.549004
28.750000,87.850000,3663.209961
28.750000,87.950000,807.786011
28.750000,88.050000,1295.869995
28.750000,88.150000,73.911797
28.750000,88.250000,79.775002
28.850000,80.050000,32031.099609
28.850000,80.150000,543.258972
28.850000,80.250000,305.199005
28.850000,80.350000,6935.830078
28.850000,80.450000,24306.400391
28.850000,80.550000,46564.601563
28.850000,80.650000,13247.500000
28.850000,80.750000,465.393005
28.850000,80.850000,651.773987
28.850000,80.950000,333.536987
28.850000,81.050000,1799.520020
28.850000,81.150000,2735.939941
28.850000,81.250000,2377.010010
28.850000,81.350000,1322.739990
28.850000,81.450000,1171.010010
28.850000,81.550000,3052.310059
28.850000,81.650000,2886.790039
28.850000,81.750000,5083.850098
28.850000,81.850000,1364.640015
28.850000,81.950000,1525.280029
28.850000,82.050000,1228.170044
28.850000,82.150000,1299.500000
28.850000,82.250000,1299.199951
28.850000,82.350000,1498.790039
28.850000,82.450000,2549.120117
28.850000,82.550000,379.375000
28.850000,82.650000,70.161102
28.850000,82.750000,319.737000
28.850000,82.850000,175.817001
28.850000,82.950000,456.476990
28.850000,83.050000,450.346985
28.850000,83.150000,85.048103
28.850000,83.250000,101.532997
28.850000,83.350000,35.937099
28.850000,83.450000,1.053180
28.850000,83.550000,0.122377
28.850000,83.650000,1.178900
28.850000,83.750000,382.625000
28.850000,83.850000,408.395996
28.850000,83.950000,449.790009
28.850000,84.050000,62.593700
28.850000,84.150000,66.955902
28.850000,84.250000,196.052002
28.850000,84.350000,272.733002
28.850000,84.450000,109.413002
28.850000,84.550000,15.411400
28.850000,84.650000,0.566553
28.850000,84.750000,2.157720
28.850000,84.850000,0.819693
28.850000,84.950000,1.434460
28.850000,85.050000,0.879965
28.850000,85.150000,0.542444
28.850000,85.250000,2649.419922
28.850000,85.350000,370.993011
28.850000,85.450000,530.828003
28.850000,85.550000,238.173004
28.850000,85.650000,0.964345
28.850000,85.750000,0.313412
28.850000,85.850000,119.341003
28.850000,85.950000,397.609985
28.850000,86.050000,0.265195
28.850000,86.150000,0.301358
28.850000,86.250000,9926.709961
28.850000,86.350000,6472.129883
28.850000,86.450000,53.016602
28.850000,86.550000,67.942200
28.850000,86.650000,63.456501
28.850000,86.750000,114.116997
28.850000,86.850000,2.760440
28.850000,86.950000,95.014503
28.850000,87.050000,1248.030029
28.850000,87.150000,6.135640
28.850000,87.250000,9366.700195
28.850000,87.350000,33294.000000
28.850000,87.450000,7089.609863
28.850000,87.550000,25.024700
28.850000,87.650000,14.055300
28.850000,87.750000,13.645500
28.850000,87.850000,4.737340
28.850000,87.950000,737.578979
28.850000,88.050000,857.830994
28.850000,88.150000,127.160004
28.850000,88.250000,147.279999
28.950000,80.050000,19183.099609
28.950000,80.150000,31967.800781
28.950000,80.550000,14186.700195
28.950000,80.650000,11868.299805
28.950000,80.750000,1374.4
28.950000,80.550000,14186.700195
28.950000,80.650000,11868.299805
28.950000,80.750000,1374.439941
28.950000,80.850000,3212.479980
28.950000,80.950000,2394.850098
28.950000,81.050000,2315.149902
28.950000,81.150000,3135.169922
28.950000,81.250000,2851.689941
28.950000,81.350000,3100.489990
28.950000,81.450000,3593.600098
28.950000,81.550000,2197.860107
28.950000,81.650000,1931.920044
28.950000,81.750000,1279.949951
28.950000,81.850000,1156.109985
28.950000,81.950000,188.740005
28.950000,82.050000,61.148499
28.950000,82.150000,919.265015
28.950000,82.250000,1405.189941
28.950000,82.350000,270.688995
28.950000,82.450000,271.388000
28.950000,82.550000,2681.000000
28.950000,82.650000,1850.599976
28.950000,82.750000,410.928986
28.950000,82.850000,2665.840088
28.950000,82.950000,1721.369995
28.950000,83.050000,211.925003
28.950000,83.150000,215.242004
28.950000,83.250000,135.145996
28.950000,83.350000,167.757996
28.950000,83.450000,134.643997
28.950000,83.550000,134.056000
28.950000,83.650000,222.942993
28.950000,83.750000,549.252014
28.950000,83.850000,411.384003
28.950000,83.950000,128.097000
28.950000,84.050000,157.274002
28.950000,84.150000,254.371002
28.950000,84.250000,232.378998
28.950000,84.350000,201.479996
28.950000,84.450000,129.848999
28.950000,84.550000,150.475998
28.950000,84.650000,155.895996
28.950000,84.750000,154.024994
28.950000,84.850000,146.257996
28.950000,84.950000,280.011993
28.950000,85.050000,110.961998
28.950000,85.150000,75.436798
28.950000,85.250000,291.661987
28.950000,85.350000,531.916016
28.950000,85.450000,200.755997
28.950000,85.550000,0.433955
28.950000,85.650000,0.060272
28.950000,85.750000,0.096434
28.950000,85.850000,0.180815
28.950000,85.950000,0.156706
28.950000,86.050000,0.180815
28.950000,86.150000,32.194500
28.950000,86.250000,65.802498
28.950000,86.350000,621.568970
28.950000,86.450000,245.992004
28.950000,86.550000,64.741699
28.950000,86.650000,102.529999
28.950000,86.750000,0.807639
28.950000,86.850000,118.221001
28.950000,86.950000,596.479980
28.950000,87.050000,3.146170
28.950000,87.150000,5.725800
28.950000,87.250000,7.087930
28.950000,87.350000,4.387770
28.950000,87.450000,27553.099609
28.950000,87.550000,6.244130
28.950000,87.650000,2841.330078
28.950000,87.750000,22.396900
28.950000,87.850000,17.539000
28.950000,87.950000,6616.410156
28.950000,88.050000,2767.909912
28.950000,88.150000,190.160004
28.950000,88.250000,178.677994
29.050000,80.050000,8750.620117
29.050000,80.150000,12997.200195
29.050000,80.250000,833.671021
29.050000,80.350000,1502.630005
29.050000,80.450000,2246.889893
29.050000,80.550000,14210.000000
29.050000,80.650000,15171.000000
29.050000,80.750000,1699.479980
29.050000,80.850000,723.504028
29.050000,80.950000,820.023987
29.050000,81.050000,1208.189941
29.050000,81.150000,2873.620117
29.050000,81.250000,2570.370117
29.050000,81.350000,4131.700195
29.050000,81.850000,15.249600
29.050000,81.950000,31.381001
29.050000,81.850000,15.249600
29.050000,81.950000,31.381001
29.050000,82.050000,67.081802
29.050000,82.150000,57.157902
29.050000,82.250000,23.729700
29.050000,82.350000,72.481499
29.050000,82.450000,199.360001
29.050000,82.550000,701.455017
29.050000,82.650000,250.011993
29.050000,82.750000,3130.399902
29.050000,82.850000,531.380981
29.050000,82.950000,65.702698
29.050000,83.050000,66.022797
29.050000,83.150000,2.188020
29.050000,83.250000,0.450570
29.050000,83.350000,1.036080
29.050000,83.450000,17.187700
29.050000,83.550000,167.134995
29.050000,83.650000,440.816986
29.050000,83.750000,181.460007
29.050000,83.850000,54.316700
29.050000,83.950000,156.973999
29.050000,84.050000,137.098999
29.050000,84.150000,102.593002
29.050000,84.250000,107.592003
29.050000,84.350000,0.578607
29.050000,84.450000,0.662987
29.050000,84.550000,0.409846
29.050000,84.650000,40.870800
29.050000,84.750000,57.828701
29.050000,84.850000,69.018303
29.050000,84.950000,85.800102
29.050000,85.050000,86.013199
29.050000,85.150000,445.239990
29.050000,85.250000,644.671997
29.050000,85.350000,299.518005
29.050000,85.450000,174.408997
29.050000,85.550000,175.820999
29.050000,85.650000,171.546997
29.050000,85.750000,159.779999
29.050000,85.850000,119.637001
29.050000,85.950000,121.773003
29.050000,86.050000,168.666000
29.050000,86.150000,187.889008
29.050000,86.250000,180.714996
29.050000,86.350000,186.182999
29.050000,86.450000,196.850998
29.050000,86.550000,212.324997
29.050000,86.650000,170.496002
29.050000,86.750000,294.110992
29.050000,86.850000,717.335022
29.050000,86.950000,134.490997
29.050000,87.050000,136.399002
29.050000,87.150000,138.339996
29.050000,87.250000,139.488998
29.050000,87.350000,146.473007
29.050000,87.450000,8344.169922
29.050000,87.550000,26731.099609
29.050000,87.650000,7227.640137
29.050000,87.750000,3670.590088
29.050000,87.850000,1589.949951
29.050000,87.950000,149.807999
29.050000,88.050000,2029.439941
29.050000,88.150000,279.138000
29.050000,88.250000,148.270996
29.150000,80.050000,1834.670044
29.150000,80.150000,2235.149902
29.150000,80.250000,2602.530029
29.150000,80.350000,3441.330078
29.150000,80.450000,2530.429932
29.150000,80.550000,15817.900391
29.150000,80.650000,7724.259766
29.150000,80.750000,309.135010
29.150000,80.850000,458.326996
29.150000,80.950000,1611.160034
29.150000,81.050000,3368.340088
29.150000,81.150000,2545.560059
29.150000,81.250000,3040.250000
29.150000,81.350000,2402.760010
29.150000,81.450000,1689.040039
29.150000,81.550000,3680.290039
29.150000,81.650000,4182.040039
29.150000,81.750000,2131.179932
29.150000,81.850000,2104.830078
29.150000,81.950000,505.174011
29.150000,82.050000,302.440002
29.150000,82.150000,18.611900
29.150000,82.250000,80.664299
29.150000,82.350000,111.106003
29.150000,82.450000,181.367996
29.150000,82.550000,375.265991
29.150000,82.650000,50.771099
29.150000,82.750000,24.259
29.150000,83.150000,57.293701
29.150000,83.250000,4.552490
29.150000,83.350000,0.159461
29.150000,83.150000,57.293701
29.150000,83.250000,4.552490
29.150000,83.350000,0.159461
29.150000,83.450000,301.785004
29.150000,83.550000,394.895996
29.150000,83.750000,0.025959
29.150000,83.850000,126.861000
29.150000,83.950000,992.531982
29.150000,84.050000,84.085297
29.150000,84.150000,119.410004
29.150000,84.250000,0.241086
29.150000,84.350000,0.530390
29.150000,84.450000,0.156706
29.150000,84.550000,0.084380
29.150000,84.650000,0.108489
29.150000,84.750000,91.153000
29.150000,84.850000,0.325466
29.150000,84.950000,90.899300
29.150000,85.050000,328.545990
29.150000,85.150000,391.921997
29.150000,85.250000,0.156706
29.150000,85.350000,0.156706
29.150000,85.450000,801.208984
29.150000,85.550000,0.180815
29.150000,85.650000,0.361629
29.150000,85.750000,32.497299
29.150000,85.850000,2616.070068
29.150000,85.950000,115.830002
29.150000,86.050000,124.686996
29.150000,86.150000,1311.760010
29.150000,86.250000,114.858002
29.150000,86.350000,121.139000
29.150000,86.450000,77.910202
29.150000,86.550000,57.632599
29.150000,86.650000,3904.060059
29.150000,86.750000,668.833008
29.150000,86.850000,3645.689941
29.150000,86.950000,116.446999
29.150000,87.050000,13.725800
29.150000,87.150000,2.471130
29.150000,87.250000,3.977920
29.150000,87.350000,7.365180
29.150000,87.450000,9.667560
29.150000,87.550000,4508.669922
29.150000,87.650000,18043.599609
29.150000,87.750000,1339.819946
29.150000,87.850000,22.698299
29.150000,87.950000,172.350998
29.150000,88.050000,681.854980
29.150000,88.150000,384.933990
29.150000,88.250000,425.963013
29.250000,80.050000,3684.909912
29.250000,80.150000,2832.159912
29.250000,80.250000,2857.449951
29.250000,80.350000,868.424011
29.250000,80.450000,635.083984
29.250000,80.550000,3958.530029
29.250000,80.650000,21079.199219
29.250000,80.750000,2003.640015
29.250000,80.850000,3303.159912
29.250000,80.950000,6608.259766
29.250000,81.050000,2586.620117
29.250000,81.150000,1882.219971
29.250000,81.250000,4679.569824
29.250000,81.350000,1899.920044
29.250000,81.450000,515.783020
29.250000,81.550000,1104.180054
29.250000,81.650000,4991.939941
29.250000,81.750000,1165.930054
29.250000,81.850000,168.742004
29.250000,81.950000,1921.310059
29.250000,82.050000,1702.410034
29.250000,82.150000,3051.669922
29.250000,82.250000,526.205994
29.250000,82.350000,327.259003
29.250000,82.450000,271.945007
29.250000,82.550000,27.452000
29.250000,82.650000,0.823264
29.250000,82.750000,0.317068
29.250000,82.850000,67.621696
29.250000,82.950000,0.129242
29.250000,83.050000,0.330047
29.250000,83.150000,4.087770
29.250000,83.250000,101.920998
29.250000,83.350000,418.960999
29.250000,83.450000,244.403000
29.250000,83.550000,0.482172
29.250000,83.750000,134.276001
29.250000,83.850000,28.759600
29.250000,83.950000,135.475998
29.250000,84.050000,127.678001
29.250000,84.350000,0.096434
29.250000,84.450000,1300.010010
29.250000,84.550000,0.711204
29.250000,84.650000,0.928182
29.250000,84.750000,0.711204
29.250000,84.850000,83.061699
29.250000,84.950000,478.307007
29.250000,85.050000,261.992004
29.250000,85.150000,0.458064
29.250000,85.250000,0.349575
29.250000,85.350000,1485.189941
29.250000,85.450000,0.518335
29.250000,85.550000,0.421901
29.250000,85.650000,0.192869
29.250000,85.750000,0.180815
29.250000,85.850000,1034.849976
29.250000,85.950000,52.820499
29.250000,86.050000,63.062500
29.250000,86.150000,43.943401
29.250000,86.250000,67.444901
29.250000,86.350000,0.470118
29.250000,86.450000,105.265999
29.250000,86.550000,434.437988
29.250000,86.650000,819.703979
29.250000,86.750000,67.991302
29.250000,86.850000,67.835098
29.250000,86.950000,64.528702
29.250000,87.050000,55.755699
29.250000,87.150000,1513.099976
29.250000,87.250000,2695.260010
29.250000,87.350000,13.459000
29.250000,87.450000,489.994995
29.250000,87.550000,14.380800
29.250000,87.650000,2620.600098
29.250000,87.750000,18731.400391
29.250000,87.850000,105.709999
29.250000,87.950000,218.315994
29.250000,88.050000,21.914700
29.250000,88.150000,1273.060059
29.250000,88.250000,1191.780029
29.350000,80.050000,9493.980469
29.350000,80.150000,7287.520020
29.350000,80.250000,6733.870117
29.350000,80.350000,4061.860107
29.350000,80.450000,4551.100098
29.350000,80.550000,2897.719971
29.350000,80.650000,3485.479980
29.350000,80.750000,4822.589844
29.350000,80.850000,3028.469971
29.350000,80.950000,2126.030029
29.350000,81.050000,1289.890015
29.350000,81.150000,117.202003
29.350000,81.250000,2708.969971
29.350000,81.350000,5898.810059
29.350000,81.450000,355.265991
29.350000,81.550000,59.418999
29.350000,81.650000,276.881012
29.350000,81.750000,2934.260010
29.350000,81.850000,158.593994
29.350000,81.950000,612.161011
29.350000,82.050000,388.212006
29.350000,82.150000,127.004997
29.350000,82.250000,1355.459961
29.350000,82.350000,551.575012
29.350000,82.450000,1.468530
29.350000,82.550000,0.274421
29.350000,82.650000,0.094564
29.350000,83.150000,186.162003
29.350000,83.250000,483.105988
29.350000,83.3550000,2.038150
29.350000,83.150000,186.162003
29.350000,83.250000,483.105988
29.350000,83.350000,175.865005
29.350000,83.550000,92.930298
29.350000,83.650000,128.764999
29.350000,83.850000,0.554498
29.350000,83.950000,262.303009
29.350000,84.050000,241.371994
29.350000,84.150000,13.116300
29.350000,84.250000,0.096434
29.350000,84.350000,0.711204
29.350000,84.450000,0.626824
29.350000,84.550000,0.578607
29.350000,84.650000,0.458064
29.350000,84.750000,225.671005
29.350000,84.850000,542.453003
29.350000,84.950000,1654.359985
29.350000,85.050000,44.300201
29.350000,85.150000,0.506281
29.350000,85.250000,3192.040039
29.350000,85.350000,0.156706
29.350000,85.450000,0.535389
29.350000,85.550000,1.299500
29.350000,85.650000,0.192869
29.350000,85.750000,64.024101
29.350000,85.850000,41.457100
29.350000,85.950000,65.689796
29.350000,86.050000,48.803101
29.350000,86.150000,970.843994
29.350000,86.650000,181.244003
29.350000,86.750000,30.419500
29.350000,86.850000,531.169006
29.350000,86.650000,181.244003
29.350000,86.750000,30.419500
29.350000,86.850000,551.414001
29.350000,86.950000,66.106499
29.350000,87.050000,97.250397
29.350000,87.150000,64.191200
29.350000,87.250000,1412.239990
29.350000,87.350000,2376.959961
29.350000,87.450000,1614.359985
29.350000,87.550000,1701.550049
29.350000,87.650000,83.919998
29.350000,87.750000,2436.620117
29.350000,87.850000,17311.300781
29.350000,87.950000,21974.599609
29.350000,88.050000,15965.599609
29.350000,88.150000,15015.400391
29.350000,88.250000,9439.240234
29.450000,80.050000,10937.900391
29.450000,80.150000,7382.839844
29.450000,80.250000,5872.450195
29.450000,80.350000,2489.949951
29.450000,80.450000,3677.889893
29.450000,80.550000,3696.659912
29.450000,80.650000,2947.770020
29.450000,80.750000,2666.570068
29.450000,80.850000,2840.780029
29.450000,80.950000,3853.590088
29.450000,81.050000,2803.649902
29.450000,81.150000,2901.000000
29.450000,81.250000,2326.800049
29.450000,81.350000,1342.709961
29.450000,81.450000,3321.929932
29.450000,81.550000,1909.010010
29.450000,81.650000,2929.320068
29.450000,81.750000,3435.810059
29.450000,81.850000,226.626007
29.450000,81.950000,1025.420044
29.450000,82.050000,500.368011
29.450000,82.150000,218.126999
29.450000,82.250000,241.365005
29.450000,82.350000,0.912266
29.450000,82.450000,0.409778
29.450000,82.550000,6.198320
29.450000,82.650000,67.148201
29.450000,82.750000,51.669701
29.450000,82.850000,0.292963
29.450000,82.950000,124.078003
29.450000,83.050000,559.393005
29.450000,83.150000,522.507019
29.450000,83.250000,2.507660
29.450000,83.450000,123.186996
29.450000,83.550000,106.835999
29.450000,83.850000,134.093002
29.450000,84.450000,0.229032
29.450000,84.550000,0.229032
29.450000,84.650000,279.377991
29.450000,84.750000,524.554016
29.450000,84.850000,200.626007
29.450000,84.950000,11.460600
29.450000,85.050000,35.857899
29.000,85.450000,0.433955
29.450000,85.550000,0.229032
29.450000,85.650000,66.437500
29.450000,85.550000,0.229032
29.450000,85.650000,66.437500
29.450000,85.750000,9637.549805
29.450000,85.850000,67.044899
29.450000,85.950000,36.092800
29.450000,86.050000,1169.689941
29.450000,86.150000,0.373684
29.450000,86.250000,63.414200
29.450000,86.350000,497.592987
29.450000,86.450000,500.188995
29.450000,86.550000,159.050003
29.450000,86.650000,233.378006
29.450000,86.750000,2949.030029
29.450000,86.850000,1.868420
29.450000,86.950000,2.217990
29.450000,87.050000,98.747398
29.450000,87.150000,3.339040
29.450000,87.250000,7.280800
29.450000,87.350000,11.282800
29.450000,87.450000,13.163300
29.450000,87.550000,17.080999
29.450000,87.650000,2206.870117
29.450000,87.750000,200.681000
29.450000,87.850000,98.902397
29.450000,87.950000,65.936699
29.450000,88.050000,83.797699
29.450000,88.150000,3267.370117
29.450000,88.250000,18772.699219
29.550000,80.050000,27215.599609
29.550000,80.150000,8864.809570
29.550000,80.250000,43380.601563
29.550000,80.350000,5335.709961
29.550000,80.450000,3738.620117
29.550000,80.550000,4229.229980
29.550000,80.650000,2906.500000
29.550000,80.750000,3511.040039
29.550000,80.850000,5919.799805
29.550000,80.950000,2069.949951
29.550000,81.050000,4397.729980
29.550000,81.150000,5403.470215
29.550000,81.250000,4329.839844
29.550000,81.350000,1019.609985
29.550000,81.450000,897.924988
29.550000,81.550000,260.700989
29.550000,81.650000,1998.520020
29.550000,81.750000,2829.899902
29.550000,81.850000,5231.450195
29.550000,81.950000,1742.119995
29.550000,82.050000,3846.870117
29.550000,82.150000,4014.340088
29.550000,82.250000,210.343002
29.550000,82.350000,203.919998
29.550000,82.450000,230.468994
29.550000,82.550000,116.000999
29.550000,82.650000,83.860397
29.550000,82.750000,0.220650
29.550000,82.850000,124.133003
29.550000,82.950000,426.401001
29.550000,83.050000,238.022995
29.550000,83.150000,6.780770
29.550000,83.350000,133.990005
29.550000,83.450000,49.226398
29.550000,83.750000,134.063995
29.550000,84.050000,481.864990
29.550000,84.450000,0.060272
29.550000,84.550000,316.431000
29.550000,84.650000,1695.359985
29.550000,84.750000,122.612999
29.550000,84.850000,0.952071
29.550000,84.950000,491.188995
29.550000,85.050000,0.156706
29.550000,85.150000,27.208500
29.550000,85.250000,0.229032
29.550000,85.350000,0.120543
29.550000,85.450000,0.096434
29.550000,85.550000,67.241302
29.550000,85.650000,0.156706
29.550000,85.750000,8491.650391
29.550000,85.850000,46.617199
29.550000,85.950000,62.049599
29.550000,86.050000,0.650933
29.550000,86.150000,52.093201
29.550000,86.250000,565.242981
29.550000,86.350000,460.050995
29.550000,86.450000,0.687096
29.550000,86.550000,0.638878
29.550000,86.650000,0.723259
29.550000,86.750000,2.398810
